realweight,obsweight,athletic,practice
142.22079,143.36461,2.6539586,7.4643965
222.33438,193.6832,9.7852306,15.184546
224.8026,203.14212,-5.1631007,0
203.98409,243.17365,3.2219262,4.482049
147.58052,158.47093,5.0382485,5.1585526
158.92088,157.097,2.462121,5.6362143
166.32626,171.40541,4.5092392,7.5778103
215.4277,208.36156,-.38187918,.80436879
173.66905,180.34996,-1.546586,0
167.80467,164.06265,7.8006644,11.722296
189.04582,202.56511,-3.3220828,0
154.59375,139.06229,.068140939,0
133.94786,125.78842,-2.8336587,0
184.9577,168.12065,11.058558,19.526766
137.88091,154.44125,.7791189,2.5733469
200.12416,218.83812,-5.2852869,0
154.99487,178.84323,2.389847,1.8626864
145.76395,160.76314,3.1969509,7.8300924
196.6944,213.80603,-1.8193705,0
120.52006,143.6705,4.5820842,5.2182193
156.00618,110.82675,3.66113,4.494844
172.19038,131.46603,-2.930918,0
133.50415,106.94656,1.9699098,3.1846886
157.3356,122.25015,-.50179416,0
241.97693,273.1452,-4.2949939,0
173.28618,134.01587,12.942982,22.179121
173.13669,191.53384,-1.1402471,0
145.94136,127.61779,-1.4422759,0
154.1214,163.56914,.030529261,0
147.04819,175.69176,-5.4335136,0
136.45827,133.80647,2.1795833,1.4395355
158.2677,165.13432,8.1406593,11.104287
177.90958,148.923,3.8937368,6.0368981
153.12485,119.7888,6.3624406,11.761076
191.43974,189.01283,5.5990548,8.2861595
125.17858,111.10542,-4.7946787,0
211.50056,211.70628,6.6936817,12.80841
169.5849,172.92241,-1.2451315,0
151.02454,139.76364,5.8524895,7.1660905
164.78009,162.09315,1.8799254,.46849167
177.5999,210.2569,4.0416045,4.7824101
152.44139,171.81439,7.5701008,14.002944
185.1042,196.4465,-5.6885414,0
180.84206,195.53033,-8.3964005,0
152.81651,123.73085,7.8405185,12.070243
150.37115,160.0891,1.8214459,.69022483
185.06293,238.22769,-1.5004761,0
132.38274,145.12201,9.977623,15.14019
181.02774,178.55455,6.0964265,8.7065239
137.60052,144.0703,5.2976942,9.240962
141.17131,154.18803,1.9637036,5.275517
171.12849,163.56227,6.1535802,7.855227
121.80521,105.00871,1.4786291,0
157.25992,114.55016,.011631441,0
184.20872,179.87631,4.6404285,5.7790895
199.01109,201.61725,-2.3744652,0
183.12221,168.95615,3.2339354,4.3370934
155.99702,178.39928,-5.7233419,0
181.05597,177.78458,-6.1830082,0
146.79596,144.14026,-4.4290314,0
198.09702,173.367,8.6181383,12.346082
191.6563,197.70473,-12.140293,0
162.81339,156.69702,-1.7588643,0
167.20483,173.75012,-4.3924403,0
143.9882,127.90529,8.7254887,14.096098
144.6122,186.37984,-.40143251,0
208.69514,215.63191,4.4484153,4.4859419
188.24321,215.97821,3.4665751,3.4813933
194.66776,150.62752,-5.4178305,0
190.5593,169.85413,-1.9872499,0
141.38573,127.93473,6.9487047,11.770079
115.72265,146.51375,-.018732166,.66481066
174.70216,160.44041,-5.5120244,0
225.34615,220.30405,8.9682779,12.338407
165.38821,171.66223,7.0538092,12.546851
104.75021,101.64697,2.1934898,1.6690844
176.58939,161.36162,-8.484396,0
133.28775,131.50868,3.814548,3.5448635
132.90863,159.82104,6.3207016,12.105133
144.98891,157.47174,3.6213634,5.9291272
209.73643,232.17125,-.20112374,1.7158722
137.61517,118.05161,8.6232748,12.716929
205.63214,241.00983,-11.661386,0
194.05746,189.91566,5.643909,10.398959
171.58105,159.76973,2.9421289,1.4777297
123.66263,124.04305,7.6859555,10.185396
107.34829,114.85676,3.7235711,5.8320255
195.82948,202.243,4.8126912,8.1291466
188.24089,206.73981,.54657853,1.5821477
129.54114,132.48482,8.2038717,11.845291
139.58435,164.23593,13.187325,17.025482
162.97014,135.74762,-7.1100512,0
170.59776,158.40649,4.146358,6.1754088
153.6671,145.11244,4.2003059,8.1303196
146.84529,111.23825,3.4770792,6.3873563
142.73807,108.91263,5.4158292,9.4072924
134.41061,149.56126,11.539638,17.604179
183.92886,188.94592,-11.025558,0
151.49361,160.73584,-.082557917,.040208988
199.08209,173.54298,4.5239439,11.379237
173.45831,175.41223,-1.2426794,0
206.54614,202.58286,-3.1605558,0
142.94791,114.8403,9.5301504,14.044716
150.14929,99.303238,-.10885186,3.4800773
179.28751,164.75507,.862571,1.3273174
147.72325,149.88956,1.0559707,1.3133206
188.38126,181.97171,-6.6063561,0
131.24005,107.59625,4.6680293,5.9997687
135.15799,141.26021,7.1670365,14.259549
170.31371,179.93233,-3.3611248,0
176.0264,174.88437,-2.1660724,0
155.62465,136.6424,5.172296,12.523472
168.89642,148.61241,-1.2043204,0
129.06021,126.36887,2.3318212,1.8481897
145.36884,137.55426,3.6562421,6.6123905
126.60236,115.70249,1.8248302,2.6491461
167.96382,169.03073,-7.6070199,0
185.51849,175.85245,10.833262,15.071531
182.62921,182.78455,5.5600615,9.2100124
203.0023,184.96278,-1.0290787,.88929749
127.70206,121.68302,-4.5404186,0
158.67073,148.72302,10.133983,13.226105
167.50534,141.53999,4.8079247,6.0131001
177.98761,190.5549,1.2865311,2.1638095
187.18787,188.37537,-6.0508194,0
112.43729,128.82803,-.93610942,0
207.92828,211.16576,4.3637381,7.4147725
214.47504,231.74095,-2.092896,0
189.41359,185.38535,3.7302027,4.746439
143.02364,138.50572,2.5287533,2.737123
159.54486,168.56615,4.4106178,5.6447649
202.11671,210.56966,2.0510826,1.9477233
198.81468,194.54221,-2.0541859,0
171.84149,161.68762,-2.2154822,.48089838
187.46727,169.56575,-3.4970007,0
153.68637,146.71863,1.5442216,3.5635316
165.84702,138.85248,2.3678989,3.9324951
172.55354,189.89229,5.1427622,8.0080748
137.89195,109.67999,4.7408404,6.3811131
200.50725,196.13571,-4.1391864,0
164.92122,184.87115,.48836067,1.6804178
255.65146,269.97137,-7.9960947,0
172.60187,173.99239,10.337257,14.793101
153.4473,156.86378,-1.9062716,0
154.07355,165.44885,1.0393367,1.1140833
102.65427,115.87512,11.771992,17.635845
188.97998,214.36531,-8.1565428,0
196.30023,203.4691,-7.2773986,0
176.61028,173.75677,-.20651953,.097742043
163.03967,161.66908,7.9417686,10.446027
192.12079,185.1593,-2.7049279,0
112.20269,90.58371,.46616158,0
151.90579,160.23491,1.3882484,3.6247153
182.49379,196.96288,.9759416,.22144288
135.58908,154.59334,.67688841,.13264315
75.568893,95.403717,3.6557515,4.3247414
213.52339,191.81654,-3.3519175,0
212.23965,207.80127,-6.3340049,0
164.00241,143.57817,-5.9738851,0
192.29089,180.40367,7.8186421,11.091714
170.92007,199.94716,-3.0263791,0
156.75847,166.92281,4.1946349,7.4980202
188.43988,207.2612,5.0122323,9.7928448
137.42776,169.40033,2.4208736,5.4048972
112.79283,92.273239,7.6359534,12.631285
150.24867,140.61993,-4.5765204,0
200.67958,214.64267,6.9722986,10.930208
109.13394,132.28098,2.0416167,5.3475294
143.16644,173.05719,4.2004385,7.9373426
157.61179,141.3381,3.3400857,4.0616379
164.22707,153.30585,3.0900824,5.241333
175.43423,202.17184,9.9478207,10.621734
147.27971,171.77531,7.8648906,11.858329
208.37419,212.63156,1.7116134,3.4231584
178.22789,172.02422,5.6098657,9.3834572
152.29346,151.19321,14.871531,23.170506
180.17764,154.821,10.444489,16.063101
160.08394,154.97368,5.7840791,7.00806
128.31731,133.87836,.38617024,1.7374344
158.4373,163.44098,-3.2632666,0
155.39873,147.34966,7.42837,10.87255
274.41339,283.46814,3.5240204,8.22754
91.145805,95.351196,9.349308,12.080509
244.30762,254.05656,-13.18487,0
124.32401,124.27576,7.7385478,11.808065
138.34558,131.73051,4.7504134,6.4540944
146.56578,136.08141,-4.5898209,0
149.31845,123.1618,4.6863852,9.3260565
153.62671,160.049,3.1981332,4.0764246
187.38553,153.41104,5.684103,8.617569
147.10753,128.2131,7.708343,14.648739
134.63814,125.27478,-5.6193399,0
148.15361,148.59186,2.121567,1.4614317
126.10489,127.59569,4.1235938,4.8444619
172.06827,204.9874,10.113237,19.657221
132.242,152.06544,1.6643136,.57469511
245.90765,250.29761,-.40212613,.67471892
182.76071,160.54984,-4.3956661,0
174.58736,185.39098,-1.2561826,0
134.71437,128.95453,1.0325401,3.8539627
152.94708,159.4312,-5.8459272,0
184.33463,221.32449,-1.5213687,0
201.88335,180.39328,-2.6633761,0
127.96364,124.95072,2.1487515,2.2477074
157.92119,186.22505,2.3586123,5.0998287
134.34706,158.41277,4.6439171,5.4225059
126.29078,158.6601,6.0839586,9.0745268
173.75951,156.76071,3.5691106,3.3420954
174.06531,189.63275,6.7292261,8.51754
150.7269,182.3602,10.165749,16.638166
175.632,155.6832,.68560284,4.1497083
200.17896,200.59306,-4.9187374,0
170.16605,146.42613,-5.8236942,0
175.58371,209.26498,4.6732192,8.0960064
130.69046,120.7822,10.032822,14.358456
183.22081,154.33809,4.4869528,8.028266
153.10463,155.38092,.21412158,0
176.15482,169.91083,-2.5603173,0
181.10681,152.35588,8.8974962,11.028394
174.52457,186.20543,6.6525784,8.6748915
157.19328,139.9678,1.8525757,4.1610265
155.97554,153.33672,4.7045836,4.9615774
194.82933,206.4183,-3.7764282,0
173.60457,181.83328,-1.7851391,.63325065
196.78784,205.41641,.54249853,3.8576341
187.83334,168.49399,-3.9374521,0
147.28862,129.84947,-2.2953854,0
156.02843,170.11722,-7.550251,0
160.97534,205.1123,3.4881654,4.1518188
145.8663,177.08656,6.4129772,8.7172813
182.99283,190.08031,4.7718992,8.4638872
146.29219,151.91144,5.644557,6.2346926
187.85338,213.67148,-3.6249774,0
175.46393,198.6427,7.9951878,15.102989
174.29707,134.78348,-2.1515229,.047164217
175.43681,193.65868,3.1461816,1.7438061
131.35909,153.88364,11.732688,13.5881
198.08475,209.80319,3.5883064,6.103169
144.16212,126.00182,15.563375,22.586149
170.44389,175.95068,6.4274588,7.4933147
155.40131,131.07428,2.0537722,5.6836987
197.26501,221.14844,5.3466787,10.982609
177.26649,186.18475,-3.1639504,0
166.92628,176.69759,-4.7623324,0
98.652084,125.83531,6.9501791,13.061096
141.14015,118.46117,8.8418188,13.448997
157.0555,174.4538,-.46024054,0
230.24901,225.84445,-2.0149641,0
161.22185,138.74579,11.603585,20.744909
178.50684,154.86752,1.709169,2.3182745
158.88966,143.40204,-6.6721244,0
152.23358,133.4381,-1.9803696,0
161.00699,161.00444,4.1815314,7.471034
226.0188,233.87941,-9.5306206,0
149.59071,166.96574,2.3393331,4.5080304
193.51605,185.19151,-1.5401406,0
214.07388,218.84814,-6.5995808,0
185.82274,172.51443,-2.666208,0
167.68788,188.95038,2.4218929,5.1500597
200.55598,189.82625,-2.8415041,0
152.22569,127.9097,2.131707,4.4306273
128.71875,144.96298,-.48440847,1.3266144
158.59525,141.84592,2.3323684,7.4591141
117.56387,125.773,7.8237915,11.339729
130.66492,86.816071,-12.419272,0
176.61551,146.12375,4.3098807,6.4991555
171.75706,170.34698,-4.0833035,0
181.58945,174.80884,-3.2974665,0
189.40602,203.17441,2.6850693,4.6687684
171.81387,179.31952,1.5523431,3.8873341
185.90611,183.15341,-2.2699621,0
138.07129,121.50085,.605124,0
132.26343,102.5863,4.9536185,6.5584474
216.30235,206.59039,7.9179277,12.889043
180.43816,212.2762,5.8223352,9.9641066
107.63052,107.33049,5.2681308,9.1879349
140.15256,93.99144,8.9655371,14.537938
187.24493,176.57118,-1.0883689,0
151.03609,187.71831,9.5813494,13.24881
161.26604,139.61095,8.4152031,13.855736
126.87958,129.49701,-1.2171712,0
188.45525,206.59268,1.684502,4.2593074
101.92795,105.50085,6.7811308,11.39968
113.88631,107.16171,13.636043,24.874067
148.9382,130.27371,12.384189,17.95854
182.40834,147.68477,8.4331932,14.120294
178.6788,161.83118,.12949614,0
161.19739,147.06328,.81855941,3.4256279
184.5864,200.65836,2.3527548,5.7890067
102.5576,86.287659,11.790972,19.137417
135.34933,135.13303,.56794053,0
156.55118,161.03192,1.9044008,4.9272175
76.626793,61.018356,5.7350984,7.5816894
167.38179,179.66209,3.698698,5.0278215
159.4502,184.0498,-3.6250906,0
132.75861,157.11523,4.7030849,9.0229282
161.05064,145.83502,13.102997,20.424068
161.34004,142.64574,-5.235178,0
133.43759,130.35184,-4.395184,0
154.93221,117.24245,-1.057882,0
131.86923,149.53764,3.5599046,2.9083154
261.01486,273.94806,-9.5458984,0
170.11592,125.80686,1.5194045,.15484774
113.37248,103.0761,8.297596,14.850931
137.93292,143.56729,-1.8986613,0
156.19563,159.68961,.48998538,.1722939
144.05122,164.78589,-3.0591271,0
135.68916,119.42337,4.5044155,6.982048
184.18687,193.27161,4.1278439,5.6685095
160.45627,173.56551,2.0181723,.40187702
165.95868,210.45923,4.1590476,7.1567931
160.70607,177.02632,-.51198423,0
177.7576,205.15996,-7.9666495,0
221.94676,231.05061,-2.3498251,0
148.28043,162.7244,-6.2493353,0
130.58484,125.38206,-1.3141907,.51049083
123.01976,84.974365,-5.6413388,0
177.8071,170.23096,12.119175,17.216656
182.62524,226.73564,2.8622925,5.8582182
162.01854,168.57034,2.3386121,4.3859868
149.6573,162.38921,5.9997296,9.0181122
187.61638,195.61827,2.0695267,5.1315823
167.79301,197.04103,5.8357186,13.805827
194.50215,204.30658,-2.0073714,0
113.83914,96.401299,.82428372,.50347352
188.46487,154.02524,.89791405,1.0937302
201.48776,220.72476,10.87428,14.187681
178.47539,186.99109,.42212811,0
160.30281,168.65294,8.1204205,14.146517
177.22258,185.38667,3.7867491,7.1039925
162.87575,192.12076,-4.9717569,0
143.40906,152.95517,5.9268913,9.4588499
153.61124,173.61995,9.173296,15.310671
164.89925,157.30161,5.956748,8.3495693
125.61437,151.03079,3.3300629,3.8406236
152.12784,173.71498,5.6013412,6.9126058
173.02133,156.78059,-8.6632013,0
198.35643,220.66132,-9.0776463,0
152.69293,161.27913,.39115471,0
140.35175,133.32272,5.6266241,7.0460906
199.21585,205.16324,1.3003794,3.5281391
150.78572,130.89005,12.425774,14.817825
162.55768,139.49783,6.5039735,9.3429174
137.99985,131.72189,2.2263732,.80328602
135.97734,129.24359,.9127447,3.1993041
156.63039,159.3625,8.7876759,17.601933
174.43199,208.41718,6.6862555,9.1750383
184.57207,202.54898,2.2053781,3.8116684
186.03767,177.77135,8.796545,11.968669
164.99789,163.96492,4.8989849,5.5888042
174.05856,186.39311,-2.2406504,0
191.42778,172.87114,-1.3945147,.34713757
141.51762,135.86513,7.8883028,11.033698
141.8233,151.45198,-5.058784,0
148.44208,129.13397,.17524266,0
191.27112,227.5778,-6.2140832,0
159.10526,156.29584,7.8554168,8.3153324
124.61218,142.83972,.31864864,2.2374115
182.81517,186.83772,2.8191924,5.6767836
146.6377,166.60913,-3.572989,0
100.36665,84.034103,13.128591,19.621765
171.92122,183.99471,3.8722856,10.438624
158.79155,132.75513,5.6433945,11.560013
124.29871,116.27473,6.5735888,12.265224
166.00044,167.45097,-1.0777216,0
187.49966,180.84148,-3.2200935,0
171.72327,181.48721,3.4712181,3.8559246
130.68098,146.48373,.21294765,3.49663
185.35709,205.25253,-7.8840775,0
147.22166,148.80228,-3.2416523,0
191.93658,192.00038,-13.280785,0
121.21065,111.62809,-4.6938238,0
185.26768,183.02977,3.5731652,4.6591387
174.51564,175.49138,-1.7334398,1.2272058
138.33864,188.49854,6.3811927,10.506412
193.50903,206.96568,4.0908098,4.2674117
140.42256,169.48926,-.4907991,0
105.02031,95.39325,7.934094,16.5049
161.37564,175.1973,4.8707638,8.6256142
136.30247,123.58961,9.280406,13.881128
130.26221,170.98322,6.3816924,10.679783
142.8452,160.51814,8.5011864,16.643885
152.78368,169.86526,9.0205088,10.653426
163.92332,126.45522,10.184693,15.069697
180.98967,181.65799,-2.5977809,0
151.12202,145.34105,7.9056215,10.559735
166.96333,177.74814,2.615593,2.9874554
176.63748,173.58482,5.9373002,8.6928501
177.4901,229.63596,-.027629185,0
166.86517,148.70357,-.38278991,0
149.85516,191.41431,.19441804,0
142.14607,122.5388,-4.1661935,0
128.75044,139.78587,8.9015083,14.366488
129.12854,126.6088,8.3669195,11.643309
168.46248,149.69542,7.7484074,13.936472
156.31557,154.96503,5.8886023,7.9327369
158.56546,165.26889,-.39103323,0
187.43816,162.80771,2.0267956,5.0386939
147.43661,130.8475,4.6920857,7.0698504
146.27168,156.32533,5.1982274,7.0825968
146.68132,177.12732,5.2169347,11.605753
193.92714,192.64613,3.3296714,.77107608
179.75693,150.83124,2.1075916,2.45578
173.01485,195.95407,4.0868816,2.8391838
191.04869,161.474,3.588356,6.1561007
156.69449,117.80397,.1994313,0
158.23419,147.84555,7.1429725,11.920165
144.32898,154.19063,3.3130572,2.9219513
179.83739,201.28392,6.3861146,9.9122677
183.34042,176.13567,-2.7736061,0
141.62851,146.99153,1.3828055,2.0537505
150.35379,147.27948,-.077005431,0
178.14301,190.49162,-4.1091533,0
219.74693,261.8576,6.8129158,11.453512
220.63464,217.3024,1.200497,0
140.04306,160.11105,-3.0392418,0
127.36453,109.35468,-1.9385363,0
187.77846,172.86186,.57484192,.18322968
132.3091,177.53479,8.166029,13.437263
103.62952,79.928284,8.6653137,12.974278
152.95392,166.21626,7.7855487,11.725008
154.49564,164.62073,1.2961277,1.5329132
162.31703,128.41492,-3.3962324,0
145.92705,115.01321,2.4390445,4.7124252
200.65868,173.92001,6.2544632,13.640535
242.70747,253.47813,5.3493929,9.9739065
143.05379,148.97128,15.913509,25.056404
198.57246,176.51564,-6.0874667,0
90.189911,89.843712,3.2785985,3.5241816
140.92972,165.66411,4.2306366,7.4686165
137.51215,199.9865,1.0741849,0
175.53954,190.39822,3.6729498,4.0342646
183.92305,201.68481,-1.15214,0
162.71332,160.15569,2.8163686,6.6784744
175.33447,206.54579,-7.958004,0
202.60951,187.5751,10.687897,14.72064
144.94116,172.63744,6.870275,11.666579
185.7373,151.55144,-.45257604,2.6193106
205.36162,205.86838,-8.9176245,0
194.89944,163.90385,-1.7495871,0
142.07414,156.07515,3.3782182,6.1893959
171.05695,163.73251,3.5086989,6.3702993
162.05743,170.86536,5.3595347,8.43396
165.24535,197.64615,3.8795698,5.7024088
248.45023,269.56165,-7.5433264,0
194.44431,204.98315,5.6768131,7.9341102
146.5863,143.37598,2.1804059,2.5062227
224.92853,203.69376,.90037221,1.4433013
178.36139,207.9346,4.4178824,9.1492662
199.14757,210.16298,-1.6225904,0
183.66078,190.25909,-3.6566119,0
160.83066,155.43744,.91209531,1.2336578
147.65997,148.25623,7.0030169,9.4700155
143.28569,127.84429,8.2396355,9.0623035
161.94971,126.54599,5.96559,9.6468315
142.05635,162.44882,-2.3454318,0
126.88747,91.618607,13.769578,16.50531
130.29912,158.29242,8.9630947,16.375332
147.41772,170.0907,7.1894312,9.5279732
141.26115,169.81363,6.4400134,11.586748
142.70287,134.79857,6.1437035,9.8661709
163.04543,166.69206,8.6399326,14.69579
160.29591,176.03862,5.9067154,10.413328
152.28162,132.64389,4.6029592,9.2282085
207.7726,181.55447,4.4693227,4.857851
149.29852,168.42097,-.53707588,0
196.65041,235.992,3.3434215,4.5892496
184.98506,136.20871,-3.8770568,0
158.3382,173.27261,1.4440019,4.1818991
165.569,178.24326,5.0930672,9.1783304
152.77184,199.19418,-.68626213,0
168.80966,161.62257,-1.5200913,0
148.75954,148.63071,4.0900021,8.7159443
199.88127,199.96727,-.15467313,0
139.10188,137.52408,11.008149,16.534735
234.77782,245.91386,1.0122063,1.9081563
136.35724,130.14236,7.4056096,9.8535957
226.13695,221.09389,-9.3829575,0
190.44991,217.02177,9.43186,16.279541
181.51199,190.4369,3.2542906,3.7808149
164.65971,150.1842,-1.3848333,0
165.34956,144.13493,-8.5285673,0
163.39366,175.37029,2.0329812,0
163.89856,152.81511,.91911149,.23490635
210.51677,219.08365,-2.2874134,.98287272
208.39017,189.10368,-8.4262257,0
163.1237,186.38985,9.1323042,13.470453
151.6505,105.21991,-2.0725369,0
167.93954,171.12872,-3.3041623,0
138.59839,108.65498,-4.1951642,0
149.37161,179.76579,3.8559666,7.4390664
155.04979,186.01816,1.0353504,5.1907997
201.54248,179.91547,-4.2611113,0
138.38301,116.45844,3.5451653,4.3002644
163.79955,209.92802,-2.5603933,0
176.03088,209.34448,-2.6350963,0
148.95097,134.08488,8.0761089,11.09614
197.10786,182.54883,6.333807,11.35023
101.15986,68.971268,11.230213,17.407394
167.77522,168.09479,3.5083346,7.1820946
151.07692,139.89746,6.9274926,7.1677351
199.49313,203.22395,5.362762,10.880473
131.25104,144.87514,-2.3447185,0
142.82491,124.88846,14.908043,16.99416
100.38305,86.68483,5.0720277,9.4416952
159.71907,139.09854,3.3421144,1.2300664
130.23265,170.65385,6.3079605,12.415467
99.039467,99.349411,5.3394427,5.687984
206.7814,210.73079,-2.0114491,0
140.60677,130.96133,6.9450407,11.946817
174.179,152.78893,13.039695,18.853222
178.25119,167.67236,2.5662076,5.0111284
194.24677,202.4993,-.73723966,0
141.00342,139.47789,2.6461365,3.1818626
174.86852,162.40967,1.4010755,0
159.58344,175.73853,12.407846,18.067383
143.91949,154.22856,10.006713,12.621325
167.89041,182.64673,-4.6691732,0
225.93245,244.26971,-5.581665,0
167.90019,180.59543,-3.0347972,0
148.34134,135.08702,1.1113013,2.2088053
185.53116,199.41907,4.7812719,8.3562269
132.08147,132.20828,-2.3581374,0
148.97504,159.79742,-1.7496346,0
228.79147,253.1826,-.56096691,0
122.84888,121.97588,-.18969078,.79014271
137.27968,187.32761,13.179063,21.096357
173.36215,171.85818,5.1708045,3.0636818
153.10909,161.52205,2.1491411,1.384438
140.63882,110.31575,2.0534079,6.380785
91.655884,99.76593,3.337604,1.9898263
166.85706,151.44638,4.3781505,5.7159524
140.69766,111.19588,2.9368427,5.8773193
175.2252,177.1636,2.4123211,.96694458
183.02893,179.62456,12.331738,20.993254
190.39566,210.57745,2.067872,0
124.23589,110.24468,4.1550078,6.0146279
155.41997,171.05095,6.2636466,5.2274604
155.16354,162.625,-.99833453,0
115.13345,108.99265,1.8581501,.84210855
182.23402,201.86092,9.8529806,14.246136
209.82054,206.50294,-9.3274307,0
165.48538,165.59727,5.1369915,9.8074331
177.68549,187.36049,2.4534595,3.5963061
175.26471,140.5493,-6.478415,0
155.63527,130.93707,-.56141055,1.7633874
146.93687,125.56949,7.6324639,13.205199
121.886,137.12587,5.5319643,10.103153
141.36641,167.41753,4.2285361,6.2566729
124.4726,121.50804,3.4256179,2.9300525
193.23813,224.70624,-5.6669669,0
141.6131,126.09784,5.7050772,7.2788973
204.9558,204.52611,5.67307,8.2032614
151.42493,148.41975,.008540201,.56011093
172.47096,185.09618,.93796563,.96761996
204.6342,228.11542,4.0590682,6.8361077
136.35664,136.16913,3.4545257,5.0551515
123.15318,134.28659,-1.528331,0
146.39981,142.64174,3.6555395,2.0247166
178.75539,178.55856,8.1804466,14.380238
133.26042,170.63705,4.4910769,5.7805004
221.62183,196.73982,-.80242544,0
141.54897,168.6329,-2.5650845,0
178.08247,207.76457,1.6571649,0
155.05412,144.56238,-.22615179,0
183.09726,172.51544,-3.7857122,0
142.97447,124.8559,-1.8906488,0
143.44824,163.62711,12.511226,17.259487
148.96008,150.38231,8.2985115,12.292769
177.4828,184.58073,-3.4708066,0
156.51285,177.55862,.010518742,3.3678093
155.30876,188.65421,5.7372737,10.329163
159.55484,162.45354,3.2540958,8.0256844
162.84833,150.85703,1.1997521,1.7207783
176.04597,155.01555,-3.8789113,0
175.85942,230.10657,-10.009339,0
212.76262,194.61403,-3.3261003,0
191.18475,186.0618,-3.0089142,0
174.49197,180.92204,1.91162,2.090224
148.35159,141.14789,1.1010618,5.8903241
132.19717,137.38609,10.540278,15.490847
195.85167,171.7018,1.1886189,.27309698
194.22754,207.09259,-3.1097131,0
132.04298,160.36945,9.4960556,13.714774
219.51068,217.37802,-.22601387,0
166.69087,175.67801,-1.8196307,0
222.55867,207.5623,2.8134837,6.6698222
196.40164,182.93306,-2.3480937,0
195.30717,190.62395,2.5591803,2.7238133
69.551781,83.05603,1.8464376,2.124722
122.92865,116.60825,-.45275602,0
199.4413,219.25279,-3.2185736,0
168.94521,155.21211,10.1515,11.761479
129.09204,132.98784,6.2839642,12.11886
145.70093,124.26203,7.5127764,12.084735
184.05482,179.60179,7.726213,10.367146
182.75706,201.17345,2.9116924,2.5222764
110.87151,122.70345,-2.0081916,0
175.0132,172.59468,-.48912895,2.5929875
176.46565,135.25417,-2.1667736,0
137.8967,152.14006,3.6150241,4.373641
113.04214,90.50882,7.1072741,15.826625
126.35714,146.58951,6.7545342,11.695733
156.754,175.1178,4.6031141,8.3156471
183.98483,132.24103,-1.9737725,0
143.34224,152.19214,2.7360055,2.9464774
128.50897,132.28615,3.016408,4.8134737
164.71101,176.97603,4.4818878,8.920064
138.66357,143.75409,-6.0195389,0
118.23046,144.69031,5.2691979,6.1042552
178.17323,160.93663,3.671382,3.6359482
127.36358,134.274,6.2695527,10.933338
98.059212,117.00568,5.0452542,5.646131
210.82106,257.55847,1.0504535,0
162.59384,188.06323,-3.5331154,0
189.06067,202.81674,-1.4969382,0
131.1815,125.82671,-.30564219,.48219222
176.54155,199.47284,4.8395429,6.2877622
143.41096,149.67628,8.0719013,10.369728
157.58705,177.89799,7.5359335,11.064057
146.98347,137.98112,.15196995,2.3019483
186.58913,171.1871,3.4416881,5.903852
193.62032,207.15463,-3.5506814,0
157.04669,166.39999,-4.1176839,0
143.01682,116.68749,-4.6062307,0
155.96732,173.64508,8.5339422,12.095621
190.01596,157.67155,7.840744,15.649481
151.26663,200.22908,-.47308421,5.1201444
131.7587,95.154465,-2.7545228,0
179.84872,186.15808,4.1362457,4.2057414
193.03152,196.51601,-5.0049644,0
85.844063,82.647911,12.773357,17.435995
172.96103,180.09238,-2.0343182,0
191.78,199.38968,-3.1306431,0
171.68358,169.30237,3.4921863,5.8557963
138.88504,131.96397,5.3962669,8.2828341
187.48506,169.12305,-.65381509,.45049429
190.00549,161.92468,-5.5034642,0
91.507538,62.865234,11.954107,15.804669
161.40082,189.7238,6.502697,11.443438
173.46567,146.23126,-4.16466,0
156.93199,158.51897,2.8939676,.53012025
150.47505,142.13115,3.4168034,5.821784
158.52795,187.06029,5.4228992,8.3190794
157.84541,177.64853,-11.367057,0
176.32782,153.99524,-.46948659,1.2431436
134.04619,151.03406,1.7300684,2.3559802
160.37321,158.65152,-3.8815906,0
163.71916,154.22752,7.6833191,12.981112
143.97745,133.10539,-1.3572686,0
259.77768,244.23206,-5.9161673,0
155.79701,162.97185,3.1857512,5.9036412
111.91796,104.45882,6.6866503,13.436243
134.30424,142.10162,8.9491034,14.720651
128.91617,110.56927,6.2233353,11.836443
182.25885,194.41733,-5.0008645,0
197.39192,204.62949,-7.302969,0
153.17497,133.63039,3.1809754,5.5171804
141.21095,130.98613,12.482347,18.159649
166.10393,203.57352,7.2531586,11.409499
137.53009,152.68069,.38717094,1.5125477
180.52528,204.75435,3.3339787,5.9556584
210.9433,204.90665,-5.7259598,0
134.53513,112.13684,2.5801964,4.7931352
138.35007,149.80106,3.4765048,6.3257933
127.61907,107.90935,6.9170671,14.295128
152.72345,154.7608,2.5865643,4.1737051
142.02209,132.10512,4.4307265,5.3021102
170.79813,195.86617,-5.0814672,0
171.11061,154.69295,4.6561995,6.6842475
146.67345,135.59457,13.33612,20.540815
154.9803,137.12018,2.1854687,5.1338854
237.61964,194.78578,1.9447806,3.7366033
124.01147,113.94332,-1.7532729,0
150.17792,173.71445,-6.5891218,0
173.49001,182.2989,-10.457599,0
184.68025,177.88722,.093374729,0
156.94633,87.964767,5.0326319,9.8657036
150.79466,143.87271,10.481664,17.016314
144.71773,153.76779,5.5190744,7.3185139
158.09177,158.50139,-4.4963317,0
202.41672,212.74658,-2.31845,0
164.0265,151.80673,3.5123801,5.2834063
140.66248,160.10986,.18701287,0
162.66655,123.12049,-.49422073,0
110.31824,99.537857,8.8003111,13.422688
